Target,Stance,Text,Hashtags,Stance_Processed
fauci,NONE,Lack of testing is a huge Trump failure!!! VoteOutHate and ignorance.,"VoteOutHate,StandWithFauci",1
school_closures,FAVOR,"MENTION Gotta say, my daughter loves online school because she’s not being made fun of everyday &amp; her mental health has improved so much her Dr. thought she should continue even if they opened the schools up. ",NotMyChild,2
fauci,NONE,"The world is flat, dinosaurs never  existed and ‘science should not stand in the way’ of schools reopening.",IStandWithFauci,1
face_masks,FAVOR,MENTION I am going to be very disappointed if you do not provide your employees with DonaldDuck bill or Goofy mouth n95 masks while the parks are open. ,"DonaldDuck,Goofy,n95,disney,coronavirus,florida,california,masks,WearAMask",2
school_closures,NONE,MENTION Absolutely no idea. ,"OpenAmerica,OpenSchools",1
school_closures,FAVOR,"To anyone that thinks schools should open in regions with outbreaks, I invite you to become a teacher and put your money where your mouth is. There will be plenty of openings in the next two months. You're only sharing a classroom with 40 to 300 people per day.NotMyChild",NotMyChild,2
Feminist Movement,FAVOR,Excited to hear author MENTION  Slut-Shaming in the Age ofthe Internet,slutshaming,2
face_masks,FAVOR,"Hey folks, if you wear a mask I think: She has her reasons. So if I don't wear a mask, you think: She has her reasons.  It's called respect. If we're divided, we're all in trouble. ","MaskUp,NoMasks",2
school_closures,FAVOR,who’s gonna take one for the team and bring Coronavirus in our school?,CloseTheSchools,2
face_masks,FAVOR,"MENTION gooddaydc  if you were worried about covid-19, you would have on a mask and not get in his face smh","gooddaydc,WearADamnMask",2
school_closures,FAVOR,"Now stop calling them schools, colleges, universities because they are test centers now. You have to teach at home &amp; schools just to rate excellent, good, poor. Honestly, I am speaking after experience of children education. Therefore, make everything online.",SaveOurSchools,2
stay_at_home_orders,NONE,the spread of illness on a daily basis.  COVID-19 is caused by Coronavirus that was first identified in late 2019. It is spread from person to person through droplets produced by coughing or sneezing. It causes mild symptoms in most people but in some it can cause..,"Coronavirus,SaferAtHome",1
face_masks,FAVOR,Watching the MENTION play in an empty arena is sad. Mostly because people won't wear freaking masks so this is what it has come to.,WearADamnMask,2
school_closures,FAVOR,"What MENTION and MENTION are orchestrating by opening schools is a veritable human sacrifice on the altar of commerce, which benefits the 1% but is paid entirely by the lower classes.",OpenSchools,2
Climate Change is a Real Concern,FAVOR,heatstroke in Sind & Rajasthan temperature Incresng in frozen areas earthquake rain shower reduced A massive climate change,"heatstroke,earthquake",2
school_closures,AGAINST,MENTION Parents in LA need to enroll their kids in charter &amp; private schools now and tell the LATU to stuff it! LATU clearly hates children if they want to take away a family's choice of which school is best for their child. Unionless schools with merit pay all the way!,"LATU,OpenSchools",0
school_closures,AGAINST,How about equipping school districts deploy Food Truck Schools to their streets....Lunch and Learns .... Canopied open air with heat columns...ancient Greek lyceums refreshed. Nutrition boosted...real private sector and whole government effort....SchoolsMustShutdown,SchoolsMustShutdown,0
Feminist Movement,AGAINST,In reading the BeingFemale tweets I realized how fortunate I am to be able to rent and live in an apartment alone.,"BeingFemale,rights,fight",0
school_closures,NONE,At the supermarket today I saw people make jokes about social distancing before giving each other a hug. This is not a hoax - take it seriously to protect everyone.,"COVID19,CloseTheSchools",1
fauci,FAVOR,I only want to hear the truth from DrFauci ! ,"DrFauci,shutupTrump,coronavirus,CoronavirusPandemic,CoronavirusNewYork,PrayForNewYork",2
Legalization of Abortion,AGAINST,RT MENTION: The most disturbing thing we to this planet is to flood our streets with the blood of children from,"blood,children,HappyEarth",0
face_masks,FAVOR,"Of course I wear a mask. What am I, a red shirt on Star Trek?",masks,2
Feminist Movement,AGAINST,"With Hillary's lead over Sanders narrowing, how long before Bernie is accused of misogyny? ",tcot,0
stay_at_home_orders,NONE,The GreenList is just daft. ,"GreenList,StayAtHomeSaveLives",1
Climate Change is a Real Concern,AGAINST,BrettGarrot: BrettGarrot: GlblWarmingNews And the tooth fairy might be causing kids to lose teeth!,"carbontaxscam,Chemtrails",0
fauci,AGAINST,MENTION MENTION The Comey?  So in other words DrFauci has made the whole coronavirus thing up!!!!,"Comey,DrFauci,coronavirus",0
Feminist Movement,FAVOR,Umrao Jaan Ada- a story of not just a life or prostitute but of poise and poesy. ,WOMANPOWER,2
fauci,AGAINST,MENTION This is disgusting. This guy has been working in the government for more then 40 years. He has been wrong on everything he has told MENTION and the American people.,FireFauci,0
Atheism,AGAINST,"I don't want the Government spying on me, I want God doing that.","bible,god,tcot,p2",0
stay_at_home_orders,FAVOR,MENTION MENTION What are you doing to care? In Vermont we are ALL doing our part because We 💚,"Vermont,Vermonters,StayAtHomeSaveLives",2
Climate Change is a Real Concern,FAVOR,Oh my lord! So hot and humid for few days now. Can u stop cutting trees and cut down ur emissions World???,SavetheWorld,2
fauci,FAVOR,does anyone else see TrumpLiesPeopleDie stepping on his tongue the more he talks. No now can get a straight answer about anything for the coronavirus and supplies for staff and hospitals and necessary personnel. What happened to DrFauci Dr. Fouci,"TrumpLiesPeopleDie,coronavirus,DrFauci",2
Hillary Clinton,AGAINST,"Why does the "" shit barometer "" always rise when Republicans speak?","USA,July4",0
face_masks,NONE,"MENTION I have no underlying conditions and I’m not quite in the age risk group, so I have two pods of friends I outdoor socialize with. Read MENTION","nyc,WearAMask",1
Atheism,FAVOR,"MENTION MENTION Yeah, right? Lol wink wink nudge nudge. The greatest part is how ""God's"" playing along!",religiondoesharm,2
stay_at_home_orders,AGAINST,We don't need the government to put us on ECQ.  VoluntaryECQ ,"VoluntaryECQ,StayAtHomeSaveLives",0
stay_at_home_orders,AGAINST,"MENTION MENTION MENTION That time has come. We are already falling from the cliff edge, but haven’t hit the rocks yet. The greatest act of economic self harm in history.",endthelockdown,0
fauci,AGAINST,"There is no doubt that DrFauci is an expert in immuniology &amp; infectiousdiseases . But is he the only one? Obviously, he's not. Yet, the media have annointed  him their darling. And what is advised from 3 months ago?  facemasks , Handwashing &amp; PhysicalDistancing .","DrFauci,immuniology,infectiousdiseases,facemasks,Handwashing,PhysicalDistancing",0
face_masks,AGAINST,The Left is super supportive of rape survivors when they choose an abortion but calls them “selfish bastards” when they can’t wear masks due to trauma. Keep it up Dems.,"VoteDemsOut,RedWave2020,NoMaskMandates,MyBodyMyChoice,masksdontwork",0
Climate Change is a Real Concern,NONE,"First listen, then conviction, next action - Dali Lama on",Glasto2015,1
Hillary Clinton,AGAINST,"Do America a favor, If you feel you must vote for a woman candidate, Vote for Carly2016 who at least has integrity unlike",Carly2016,0
Feminist Movement,AGAINST,MENTION Family Court is not a court. It is INQUISITION.,FEMINAZIS,0
Feminist Movement,AGAINST,MENTION Also a policy on removing feminists. In their entirety. Thanks for your help with this,VoteUKIP,0
Feminist Movement,FAVOR,"After a gr8 day for US equality, I think of the girls who pose with MENTION; setting female equality back 40yr",gaymarriage,2
Hillary Clinton,AGAINST,"Everything abt MENTION is BOGUS. Her issues, her history, her Iowa trip, her Twitter followers, her campaigning","Iowa,Twitter",0
fauci,FAVOR,MENTION Very glad to see our closest ally move to squash the Coronavirus.  I urge CoronaDon to do the same in our country and direct everyone to mask up. ,"CoronaDon,ListenToFauci",2
Climate Change is a Real Concern,FAVOR,A lot of damage is being done every day. But we are going to win this.,"yrcannes,CannesLions",2
stay_at_home_orders,AGAINST,MENTION Don't let them have the satisfaction of creating division and racial tension that does not exist in this country. It is a distraction to keep us from fighting for our freedom.,"endthelockdown,ReOpenAmerica",0
stay_at_home_orders,AGAINST,"MENTION We really need to step up and understand that viruses are nothing new... but this global fear mongering is! Let's grow up and accept that people are going to get sick but a vast majority are going to recover, have antibodies and be fine. Happy National Hot Dog Day!",ReOpenAmerica,0
Hillary Clinton,AGAINST,I suspect Hillary's Scooby Doo tour is being used as a distraction from ServerGate et al. ,NoObamaThirdTerm,0
fauci,FAVOR,".MENTION TheDevillWentDownToGeorgia with your exec order banning local mask ordinances. Good luck, you’ll need it.","TheDevillWentDownToGeorgia,CovidBeWithYou,KempFailedGeorgia,TrumpFailedAmerica,ThankYouDrFauci",2
Atheism,FAVOR,Happiness is the pursuit of life and liberty.,"TheLUPOL,theism,futurism",2
Feminist Movement,AGAINST,"If the Olympics were 100% feminist, the men's division would be erradicated for ""equality"" ",GamerGate,0
stay_at_home_orders,FAVOR,"T01- "" It's not always that we need to do more but rather that we need to focus on less. ""                     ••• This resilient time of the COVID pandemic in some or the other way helped all of our souls to rest and calm down to rejuvenate healthy and pure.",StaySafeStayHome,2
school_closures,FAVOR,"Kids go to school so they can learn, not so you can work. Not so they can die.","COVID19,SchoolReopening,SchoolsMustShutdown",2
stay_at_home_orders,NONE,🎶▶Forget swagga MENTION    On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,NONE,🎶▶Problem kaptain   On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"kaptain,trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
face_masks,FAVOR,"Never realised how popular MENTION became. However protecting ya neck isn’t going to protect you from corona. Wear your mask correctly in public places, cover your mouth and nose. Protect your loved ones, your fellow humans and yourself.","CoronaKills,WearAMaskSaveALife",2
stay_at_home_orders,NONE,🎶▶Xo MENTION     On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
fauci,FAVOR,MENTION DrFauci needs his own Twitter account!!  We want COVID19 facts and truth NOW!,"DrFauci,COVID19",2
Legalization of Abortion,NONE,Excellent 'speed-dating' ethics discussion today in Yr9 class,"ethics,morality",1
stay_at_home_orders,AGAINST,"MENTION To keep businesses running, ignore the virus and",endthelockdown,0
fauci,AGAINST,"Dr. Fouchi, Do I look like I'm interested in your bullshit?","Coronavirus,DrFauci",0
stay_at_home_orders,FAVOR,2nd physical visit to the office in 4 months. I know not everyone can but where possible employees must work from home.,StaySafeStayHome,2
stay_at_home_orders,AGAINST,MENTION MENTION MENTION MENTION You won’t be able to. Only one virus has ever been eradicated. C19 is here to stay. However; the economic basis for the support you receive from society is being eroded by lockdown.,endthelockdown,0
Legalization of Abortion,NONE,What is it that makes the human race behave in an undignified way to gain attention?,"furgison,prideparade,potus,isis,lgbt",1
face_masks,AGAINST,MENTION Wearing masks are killing America!,NoMask,0
school_closures,NONE,"Imagine people saying teachers must not get paid if schools shut down, yet some people get grants just for having babies🚮🚮","Angie,COVID19SouthAfrica,SchoolsMustShutdown",1
face_masks,NONE,English people don’t know what is wearing a mask,WearAMask,1
face_masks,FAVOR,"MENTION Stowe, VT- As an almost daily customer I am so frustrated that your staff and your organization are not taking MENTION mandates for mask wearing seriously.",WearAMaskSaveALife,2
Feminist Movement,FAVOR,I love that girl MENTION on MENTION What the hell MENTION? Way to diminish women's soccer,USWNT,2
stay_at_home_orders,NONE,MENTION Very smart MENTION — it’s highly infected with,"Covid19,StaySafeStayHome",1
fauci,AGAINST,MENTION MENTION Psst. You dont listen to Doctor Frankenstein about his monster. CoronaVirus is DrFauci's sponsored creation. Why are you covering this up? COVIDー19 CoverUp The CoverUp is worse than the crime,"Doctor,CoronaVirus,DrFauci,COVIDー19,CoverUp,CoverUp",0
fauci,FAVOR,"MENTION MENTION  There is no better explanation for why the U.S. leads the world in COVID-19 cases than the President trusting the word of Chuck Woolery, a washed up game show host over that of Dr. Fauci, the nation’s leading infectious disease specialist. 😷",IStandWithFauci,2
stay_at_home_orders,NONE,MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION Thanks happy weekend y'all  Gracias igualmente Carol..! 💞    🦋MENTION🦋  🍕🏠🎉           ,StaySafeStayHome,1
fauci,FAVOR,MENTION MENTION I’m not generalizing   My comment is directed at those who ignorantly can’t recognize the danger behind thousands sitting in a baseball stadium when the US is reporting a 1000 Covid Deaths a Day ,"WearAMask,ListenToFauci",2
Feminist Movement,AGAINST,How to spot a fashion-Feminist - they claim feminism is about equality. Feminist actions demonstrate otherwise.,Feminist,0
Legalization of Abortion,FAVOR,"MENTION MENTION Nothing to do with me.  It's not my choice, nor is it yours, to dictate what another woman chooses.",feminism,2
stay_at_home_orders,FAVOR,"Remember to wash your hands, wear a face mask and keep social distance. COVID19 is real.",StaySafeStayHome,2
school_closures,FAVOR,"MENTION Trump and Republicans WONT EVEN ALLOW THE CDC to give America guidelines to reopen schools. Republicans won’t fund what schools need to be safe. 138,000 deaths aren’t enough? You want to sacrifice our kids too?",NotMyChild,2
Climate Change is a Real Concern,FAVOR,"The natural world is part of our inheritance, we have to protect it  MENTION with MENTION on","BBC,Earth",2
stay_at_home_orders,NONE,MENTION The D-Day is finally here. ...  You always shine like the sun and illuminate the lives of those around you. ...  You are such a special girl and you bring joy into our lives. Happy birthday 🎂 dost ,"hbdmadiha,StaySafeStayHome",1
face_masks,FAVOR,"MENTION C) We didn’t try herd immunity, it was abandoned immediately due to public pressure. You can’t compare the UK to NZ - the whole world travels through London. D) Masks are effective, but cloth face coverings aren’t, and that’s what most wear.",NoMasks,2
Climate Change is a Real Concern,FAVOR,MENTION states the media needs to promote the damage of climate change. How bout you,"Bolt,ForeignCorrespondent",2
Atheism,FAVOR,RT MENTION: A belief in a cruel god makes a cruel man. ~ Thomas Paine ,"Christianity,Islam,SacrilegeSu",2
Atheism,NONE,True community is being able to disagree and still love one another.,roadtolife,1
fauci,AGAINST,"MENTION I The Devil, stand with Fauci, only a lunatic and a pack of thieving liars wouldn’t! We had a small pox outbreak in Hell about 10 years ago, worst in a century. A little mask wearing and social distancing cleared it right up.",IStandWithFauci,0
face_masks,FAVOR,I tested positive for Covid. Got it from a friend. I assumed she was being responsible for my safety when she asked to meet for lunch. Found out she was infected by an online date. She didn't know him. She didn't wear a mask. Or distance. I then exposed my parents.,WearADamnMask,2
stay_at_home_orders,AGAINST,MENTION With HIV virus tests . Do results show thousands of false positives? Do thousands of people get told they have HIV and then they haven't. Come on this is a scam ! Isolate and validate the virus if it exists and then create an accurate test.,"sheeple,WakeUpWorld,endthelockdown",0
face_masks,FAVOR,MENTION Why can’t people follow rules and wear a darn mask?!,"MaskUp,MasksSaveLives",2
face_masks,FAVOR,"MENTION MENTION Much as I would like to show my appreciation for all these brave souls who seem prepared to take a coronavirus bullet for me, because the ‘arn’t afraid of the virus/flu’ think it’s a ‘plandemic’, ‘scamdemic’ or your just macho, you continue to spread it morons so","coronavirus,WearADamnMask",2
Feminist Movement,NONE,Saying AllLivesMatter instead of BlackLivesMatter is like saying equal rights for all instead of,"AllLivesMatter,BlackLivesMatter",1
stay_at_home_orders,AGAINST,CDC confirms previous infections in recent years with cold viruses leads to false positives of coronavirus yet these tests are the reasoning and the associate spikes in positives leading to more,"coronavirus,lockdownextension,FactsMatter,FireFauci,KAG2020,FactsNotFear,OPENAMERICANOW",0
school_closures,FAVOR,MENTION MENTION Re-opening schools in the middle of a Pandemic is a colossal mistake and you are losing credibility by recommending this. Thousands of kids could get sick badly and Teachers could lose their lives. But you and this administration don't care about American People,NotMyChild,2
face_masks,NONE,Is it just me or has the increase in mask wearing also caused a increase in fat young people?,NoMasks,1
fauci,FAVOR,"First DonaldTrump wouldn’t let AnthonyFauci testify before Congress bc DrFauci was ‘too busy.’ Now, he will let him testify, but not before the ‘Dem. House.’ What doesn’t he want you to know? MAGA, KAG2020, when will you wake up &amp; see how Trump has failed?","DonaldTrump,AnthonyFauci,Congress,DrFauci,MAGA,KAG2020,Trump,coronavirus",2
stay_at_home_orders,NONE,MENTION MENTION It's ok Karen.  Rach is big on fearmongering but cant do simple statistical analysis.   Be normal.  ,endthelockdown,1
fauci,FAVOR,Let’s push for DrFauci to get the Noble Peace Prize for his leadership in managing COVID19. What do you think that would do to MENTION ?,"DrFauci,COVID19,NobelPeacePrizeforDrFauci,TrumpPressConf",2
face_masks,NONE,"The left scares blacks with racism, women with sexism and rape, some people with ClimateChange or MassShootings, but FINALLY with a virus threat they found something that works to scare NEARLY EVERYBODY.","racism,sexism,ClimateChange,MassShootings,covid19,WuhanFlu,ChineseVirus,MasksOff",1
Hillary Clinton,NONE,"Obama is riding high!! ObamaCare LoveWins Republicans tearing out their hair, whatever is left of it ..Next is","Obama,ObamaCare,LoveWins,Republicans,SCOTUS",1
fauci,NONE,"MENTION I happen to agree. Something isn’t right. Might be him, might not be him. But something is very wrong regarding this coronavirus.   Fauci DrFauci WHO CDC COVIDー19 COVID19 ","Fauci,DrFauci,WHO,CDC,COVIDー19,COVID19,RedCross",1
school_closures,FAVOR,"I’m so done with people crying: “No mandates, let people be socially responsible bc freedom!”  But also crying: “What do you mean we shouldn’t open schools bc no one wore masks or stayed at home!”","COVID19,Covid_19,COVIDIOTS,Covidiocy,schoolsreopening,SchoolsMustShutdown",2
Legalization of Abortion,AGAINST,MENTION because a good percent utilized that wonderful gift of choice (proChoice).,proChoice,0
Climate Change is a Real Concern,NONE,MENTION MENTION  The Snow is melting?,TCOT,1
school_closures,AGAINST,Society is bound to fall If Schools fall.  ,SaveOurSchools,0
Hillary Clinton,AGAINST,MENTION  A Rainbow logo? Did u know only 4% of the US is gay? (2010 Census).,WhyImNotVotingForHillary,0
Atheism,FAVOR,"On balance, religion does more harm than good.  ",freethinker,2
Atheism,AGAINST,"9 Holy Mary Mother of God, pray for us sinners now and at the hour of our death. Amen.","rosary,teamjesus,God",0
Feminist Movement,NONE,Now Harry is arguing with Dead Girl's father about whose job it is to kill the RapeMurdering villain.,Horns,1
stay_at_home_orders,NONE,🎶▶Boyfriend MENTION   On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
fauci,NONE,"Why is the U. S. President allowed to intentionally mislead the public about COVID-19 and cause harm and death to U.S. citizens? Of all the injurious things he’s done, harming your entire country as its leader should put him behind bars.","covid,covid19,ListenToFauci",1
face_masks,FAVOR,MENTION I’m counting down until the day we can be carefree and naturally happy. The day when I can go to a MENTION &amp; MENTION concert &amp; dance my ass off with my hot ass friends. So people wear a freakin mask!!!!,"Biden2020,WearADamnMask",2
stay_at_home_orders,NONE,"Shopping today, card machines timing out regularly for multiple independent shops. Don't know about the big multi nationals, as we avoid them as much as possible.","KBF,EndThisNightmare,endthelockdown",1
stay_at_home_orders,AGAINST,"MENTION In last week, 2 of my family have been made redundant and 1 has attempted suicide.","endthelockdownuk,EndTheNightmare,endthelockdown",0
fauci,AGAINST,"I just heard DrFauci on the radio patiently explaining why he’s concerned that the protests could spread coronavirus, as if we hadn’t been hearing that same info nonstop from early March through late May.","DrFauci,protests,coronavirus,SocialDistancing,WearAMask,WashYourHands,handsanitizer",0
Hillary Clinton,AGAINST,MENTION She would have to have a conscious to be haunted. MENTION killary Marxism ,"killary,Marxism",0
Hillary Clinton,AGAINST,Obama:  climate change or bush?  Who to blame...?  Hillary:  right wing conspiracy in Baltimore.,BalitmoreRiots,0
face_masks,AGAINST,"My husband is going to be famous. 😁 He was recorded by one the local sheep of the world for not wearing a mask and killing everyone. MAN, he is one good serial killer, I never even knew. ","Stupidity,Sheep,NoMask",0
fauci,NONE,MENTION How fast can he pack?,FireFauci,1
fauci,AGAINST,MENTION MENTION MENTION This is all part of a large misinformation campaign. Trying to classify as many deaths as possible in the category of Coronavirus makes the numbers inflated and distorted. It also wreaks of politics.,FireFauci,0
school_closures,NONE,MENTION Thank goodness ! We’ve heard more than enough from that character. He hasn’t been right about anything. Took a federal paycheck for more than 3 decades and just plays Monday morning quarterback. Fraud. Trump2020LandslideVictory ,"Trump2020LandslideVictory,ChineseVirus,riots,OpenSchools",1
Atheism,FAVOR,"How did the crucifixion of Christ lead the world to salvation, when the only thing it started was the","Christ,salvation,DarkAges,skepticism",2
stay_at_home_orders,NONE,Wishing you a very happy EidAlAdha ,"EidAlAdha,StaySafeStayHome",1
Climate Change is a Real Concern,NONE,When U think about GOP positions on MarriageEquality EqualPay Guns & Marijuana its no surprise they don't believe in,"GOP,MarriageEquality,EqualPay,Guns,Marijuana",1
Legalization of Abortion,AGAINST,The world is waking up to the fact that killing babies is wrong. No matter what.,ProLifeYouth,0
fauci,FAVOR,"MENTION MENTION   The nation needs daily updates on COVID19 from experts. Get DrFauci, or a team you'll have in your administration, and get them out there for us NOW. The country needs this.  COVID19 DrFauci ","COVID19,DrFauci,COVID19,DrFauci,MedicalExperts",2
school_closures,FAVOR,C’mon Governors!  Don’t let DJT dictate and threaten you! Get your heads together and refuse to open schools at this time.  What? Is he going to cut off school funding to half the country? That is not how one wins an election!  ,NotMyChild,2
face_masks,FAVOR,Some of ya'll couldn't dissect a frog in high school but you know more than health professionals about the Coronavirus!?!? 🤦🏿‍♂️ COVID19 ,"COVID19,WearADamnMask",2
fauci,FAVOR,"MENTION MENTION | DrFauci's projection of ""only"" 100,000 to 200,000 deaths by COVID19 is based on ""aggressive"" implementation of SocialDistancing and IsolationAtHome from now on.  How's that going Florida, Alabama, Texas et al?","DrFauci,COVID19,SocialDistancing,IsolationAtHome",2
face_masks,NONE,"MENTION 🦠°°° ""Still alive"" huh... In other words, ""recovered"" rarely means actually recovered -- considering the often devastating and sometimes lifelong aftereffects of the virus. ","StayAtHome,WearADamnMask",1
Climate Change is a Real Concern,FAVOR,We could do something...the question is will we says MENTION,sustainability,2
fauci,FAVOR,MENTION Thank you DrFauci! I wish you could convince MENTION and MENTION of THEIR societal responsibilities! COVID19  TrumpIsUnfitForOffice ,"DrFauci,COVID19,TrumpIsUnfitForOffice,GOPCowards,VoteBlueNoMatterWho2020",2
face_masks,AGAINST,MENTION I can’t describe how disappointed I am in your company. To require masks even for those with health issues is insane. To not allow us to cancel our membership without penalty is practically criminal.,"ShameOnYou,NoMask",0
fauci,NONE,"MENTION MENTION MENTION Yes!  Its a bad flu, thats it!  Yes ppl die from this and they also die from the flu!  The only reason why my state (and some others) had high deaths is b/c the Governors sent sick elderly ppl into nursing homes!  Our Governors are more dangerous to us than Covid! ",FireFauci,1
face_masks,FAVOR,"Just got word that my coworker tested positive for covid-19. He was anti mask and went to parties without any care for the people around him. Now because of him I'm scared for my life.  Please for the love of god,","WearAMask,WearADamnMask",2
Climate Change is a Real Concern,FAVOR,"Clean technology, this is your moment","innovation,technology,davidattenboroughismyhero",2
school_closures,FAVOR,MENTION MENTION MENTION  MENTION coronavirus southcarolina Close the schools!,"coronavirus,southcarolina,CloseTheSchools",2
Atheism,AGAINST,"If we are unsure whether something is halal or haram, we should leave it - this will safeguard our","safeguard,deen,rule",0
fauci,NONE,MENTION MENTION MENTION Haven't you noticed? He keeps them around long enough to ruin them. He's about done w/ DrFauci. So you'smd rather have MENTION? I'd rethink that strategy.  COVID19 CoronaVirus ,"DrFauci,COVID19,CoronaVirus,Trump,KAG,WWG1WGA",1
stay_at_home_orders,NONE,"As of 4pm today July 26, 2020  80,488 total covid 19 cases nationwide.  ",StayAtHomeSaveLives,1
stay_at_home_orders,AGAINST,"MENTION MENTION Praying for you, governor. The times in which we are living are unprecedented. I am proud to be an Arkansan and i support the re-opening of the state!",ReOpenAmerica,0
Atheism,NONE,I have never been more dismayed for the future of America than today. We have forgotten why we're here to begin with.,"America,freedom",1
school_closures,FAVOR,so british schools will shut down after 2cm of snow but not for the coronavirus which is otherwise going to affect 70% of our population at least? makes sense,CloseTheSchools,2
face_masks,FAVOR,Great job MENTION for having the courage to kick the people who refused to wear masks off your flight!,WearADamnMask,2
fauci,AGAINST,MENTION I see Fauci is no better at pitching than he is practicing medicine.,FireFauci,0
stay_at_home_orders,AGAINST,"MENTION MENTION MENTION Yep. But we are still barring children from playgrounds - welding gates, filling skateparks with sand. Insane. Almost zero risk to them LetTheChildrenPlay Love the children- let them go BacktoSchool ","LetTheChildrenPlay,BacktoSchool,MAGA,OPENAMERICANOW",0
face_masks,AGAINST,"MENTION MENTION ""Often fatal""?? Are you really that dumb?  There is a 99.8% survival rate.  Please turn off the FakeNews and use some critical thinking.  ","FakeNews,MasksOff",0
fauci,AGAINST,DrFauci is severely compromised. His inability to contain this epidemic is due to his investments in bio labs that produce vaccines!,"DrFauci,COVID19,MAGA2020",0
fauci,FAVOR,"MENTION MENTION More testing ,More cases.These numbers are there in January itself. We need data on Asymptomatic / symptomatic for those who tested positive in June. Do not make people panic .Wear masks, maintain social distance and sanitize your hands please DrFauci MENTION",DrFauci,2
stay_at_home_orders,NONE,🎶▶Last hurrah remix MENTION  On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
face_masks,AGAINST,"MENTION MENTION Please cite one study that shows masks are more than 1% effective at filtering aerosolized virus.  And don’t cite the ones only looking at unidirectional forward expression.  They admit almost all breath comes out the sides, top, and bottom. ",masksdontwork,0
face_masks,AGAINST,"I saw many Buddhists doing rituals to fight against coronavirus Dear brothers and sisters, we should make rituals against stupidity and sheep mentality. This is the real danger nowadays. ","coronavirus,NoMasks,NoMaskOnMe",0
Legalization of Abortion,NONE,MENTION of course we want the Feds to puff puff pass!,"TeamBuck,warondrugs",1
face_masks,FAVOR,The only constitutional right your mask is violating is your right to get sick and die.  Wear a mask you fucking ape.  ,WearADamnMask,2
stay_at_home_orders,FAVOR,"MENTION MENTION Kids have been home schooled since the beginning of time. They don’t NEED to be in a classroom.  The students that don’t check in usually don’t have WiFi. Free WIFI, Laptops &amp; give the parents EBT for meals.",SaferAtHome,2
fauci,FAVOR,Poor DrFauci looks exhausted on MENTION tonight! PLEASE take care of you toooooo 😇,"DrFauci,PLEASE,COVID19",2
Climate Change is a Real Concern,FAVOR,Good luck MENTION for Flight8. You will do it MENTION !,"Flight8,solar,solarimpulse,ActOnClimate",2
school_closures,NONE,"MENTION MENTION MENTION MENTION MENTION Correct... It should be a Win - Win - Win situation for all three - Parents, kids and schools",SaveOurSchools,1
fauci,AGAINST,MENTION I'm not a fan of DrFauci. He really failed AIDS victims when he was Reagan's point man on HIV who moved very slowly against it; some AIDS activists at the time even accused him of mass murder. Now he seems to be bending the stick the other way with COVID19. Wrong both times.,"DrFauci,COVID19",0
face_masks,NONE,"MENTION MENTION MENTION MENTION During Kate's live shot, the local officials behind her had NoMasks on &amp; were not sociallydistanced. I thought Gov.Hogan mandated the wearing of  masks inside &amp; outside? Or is that only for civilians?","NoMasks,sociallydistanced,WearAMaskSaveALife",1
face_masks,AGAINST,MENTION Locking down/shutdowns &amp; all the so-called experts inconsistencies,"FireFauciNow,FireFauci,openourschools,OpenAmericaNow,Masks,MasksOffAmerica",0
stay_at_home_orders,NONE,I am so sad I didn’t get to go see Winnie the Pooh at Epcot with his cute little butterfly net. 🥺 ,SaferAtHome,1
school_closures,FAVOR,MENTION MENTION How the hell are kids meant to practice social distancing in classes of 40 kids? No hand sanitizer or even hand soap in toilets. Morrison is making a mockery of,"Morrison,SocialDistancing,morrisonmixedmessages,CloseTheSchools",2
Legalization of Abortion,AGAINST,MENTION As a former fetus I oppose,ProlifeYouth,0
fauci,AGAINST,"Can we all agree that we got duped by this fauci character? Went on 60 minutes and tells everyone not to wear a mask, then like three days later says wear one. Now he’s saying wear goggles? Can we find someone else?","fauci,FauciTheFraud",0
face_masks,AGAINST,MENTION What is the size of a ChinaVirus particle? What is the smallest sized particle that can be filtered by ANY of the masks being worn in San Diego? Is that on your Mask Do’s and Don’ts website? You’re either ignorant or lying shills. Disgraceful either way.,"ChinaVirus,NoMasks",0
